id_combinacion,numb_bees,max_itrs,p_f,limit,modification_rate,total_experimentos,experimentos_factibles,experimentos_no_factibles,tasa_factibilidad,fitness_count,fitness_mean,fitness_std,fitness_median,fitness_min,fitness_max,fitness_q25,fitness_q75,fitness_iqr,fitness_cv,tiempo_mean,tiempo_std,tiempo_median,tiempo_min,tiempo_max,tiempo_factibles_mean,tiempo_factibles_std,x1_mean,x1_std,x1_median,x1_min,x1_max,x2_mean,x2_std,x2_median,x2_min,x2_max,x3_mean,x3_std,x3_median,x3_min,x3_max,x4_mean,x4_std,x4_median,x4_min,x4_max,convergencia_mean,convergencia_std,convergencia_median,convergencia_min,convergencia_max,ranking_fitness,es_top_10_pct,es_top_20_pct
89,150,100,0.25,150,0.9,30,30,0,100.0,30,3.82828,0.657159,3.933869,2.594239,5.230386,3.444046,4.123675,0.679628,17.165904,4.394517,0.094963,4.405512,4.003803,4.54215,4.394517,0.094963,0.345026,0.121282,0.322147,0.181919,0.759362,4.71852,2.198033,4.543721,1.619587,9.35,6.930764,1.573007,6.922172,3.999949,9.977506,0.572249,0.222587,0.534506,0.264335,1.164535,3.82828,0.657159,3.933869,2.594239,5.230386,224,False,False
85,150,100,0.25,50,0.5,30,30,0,100.0,30,3.829152,0.620357,3.888223,2.557078,5.063692,3.38491,4.215573,0.830663,16.200894,4.520443,0.107901,4.541452,4.151752,4.663896,4.520443,0.107901,0.357905,0.14363,0.318651,0.141565,0.744254,4.488516,2.123489,4.130746,1.380668,9.24518,7.005446,1.517872,7.177205,4.27504,9.977506,0.566177,0.184055,0.54532,0.264335,0.942728,3.829152,0.620357,3.888223,2.557078,5.063692,225,False,False
14,50,100,0.45,50,0.9,30,30,0,100.0,30,3.84684,0.853399,3.866055,2.373854,5.332687,3.163538,4.477014,1.313476,22.184422,0.664259,0.025994,0.667377,0.592002,0.711104,0.664259,0.025994,0.31004,0.102845,0.298112,0.141565,0.547788,5.254028,2.307523,5.205103,1.870364,9.854111,7.003352,1.521872,6.529,4.731375,9.977506,0.546941,0.196703,0.515352,0.256343,0.994495,3.84684,0.853399,3.866055,2.373854,5.332687,226,False,False
34,50,500,0.25,150,0.5,30,30,0,100.0,30,3.847962,0.675174,3.822594,2.903786,5.276433,3.371406,4.38556,1.014154,17.546267,3.291876,0.061748,3.312397,3.139283,3.36226,3.291876,0.061748,0.386997,0.16377,0.328938,0.141565,0.717571,3.927614,2.165447,3.245227,1.238933,9.24518,6.911489,1.731206,6.455002,4.032023,9.882003,0.601226,0.208228,0.561897,0.321732,1.116158,3.847962,0.675174,3.822594,2.903786,5.276433,227,False,False
21,50,100,0.75,50,0.1,30,30,0,100.0,30,3.850399,0.803905,3.836166,2.626131,5.407874,3.195482,4.453834,1.258352,20.878477,0.669382,0.025819,0.667704,0.568643,0.739197,0.669382,0.025819,0.357293,0.189353,0.299984,0.141565,0.916806,4.832192,2.367655,4.776711,1.351084,9.615237,6.713311,1.530353,6.715674,4.27504,9.699001,0.587601,0.236759,0.512054,0.30845,1.094265,3.850399,0.803905,3.836166,2.626131,5.407874,228,False,False
35,50,500,0.25,150,0.9,30,29,1,96.666667,29,3.919958,0.875293,3.854076,2.472859,6.547518,3.358239,4.303024,0.944784,22.329139,3.28273,0.113455,3.306853,2.788038,3.438322,3.281252,0.115169,0.30818,0.080321,0.292357,0.179248,0.473742,5.111196,2.18075,4.626583,2.123296,9.987263,7.285164,1.651545,7.545998,4.27504,9.977506,0.544962,0.199958,0.5174,0.303865,1.000912,3.919958,0.875293,3.854076,2.472859,6.547518,229,False,False
24,50,100,0.75,150,0.1,30,30,0,100.0,30,3.925116,0.962766,3.712008,2.626131,6.915238,3.391546,4.202535,0.810989,24.528349,0.650525,0.027801,0.656832,0.549737,0.724277,0.650525,0.027801,0.385511,0.191275,0.331582,0.194475,1.09923,4.342273,2.055218,4.537178,1.746646,9.615237,6.332394,1.481688,6.28897,3.982332,9.699001,0.62711,0.233076,0.543375,0.342319,1.188973,3.925116,0.962766,3.712008,2.626131,6.915238,230,False,False
2,50,100,0.25,10,0.9,30,30,0,100.0,30,3.934274,0.778016,3.881877,2.5106,5.404911,3.549961,4.555725,1.005763,19.775337,0.667689,0.042581,0.678086,0.469533,0.715643,0.667689,0.042581,0.36221,0.127594,0.356594,0.165868,0.700416,4.333724,1.774217,4.01891,1.743268,8.058114,7.27109,1.693477,6.979157,4.006221,9.977506,0.564128,0.221024,0.50089,0.322768,1.190121,3.934274,0.778016,3.881877,2.5106,5.404911,231,False,False
22,50,100,0.75,50,0.5,30,30,0,100.0,30,3.942596,0.61164,3.982906,2.807962,4.957884,3.614005,4.247721,0.633716,15.513627,0.664638,0.024155,0.66671,0.579276,0.704324,0.664638,0.024155,0.393371,0.13762,0.382,0.174311,0.733856,4.153441,1.931579,3.652873,1.570545,9.424846,6.758698,1.556112,6.466109,4.27504,9.928994,0.60022,0.18847,0.606886,0.322436,0.942728,3.942596,0.61164,3.982906,2.807962,4.957884,232,False,False
88,150,100,0.25,150,0.5,30,30,0,100.0,30,3.943159,0.670101,3.996359,2.557078,5.396525,3.540856,4.377798,0.836943,16.994011,4.406554,0.066879,4.421988,4.233493,4.484858,4.406554,0.066879,0.366592,0.157768,0.318651,0.141565,0.859439,4.741563,2.092863,4.778349,1.541648,9.24518,6.96425,1.532404,7.334992,4.27504,9.977506,0.577805,0.219304,0.531475,0.264335,1.084245,3.943159,0.670101,3.996359,2.557078,5.396525,233,False,False
97,150,100,0.45,150,0.5,30,30,0,100.0,30,3.970404,0.693012,3.849562,2.762591,5.277616,3.530138,4.441729,0.91159,17.454458,4.387627,0.069781,4.388908,4.27843,4.650628,4.387627,0.069781,0.375851,0.154116,0.340353,0.173342,0.676356,4.776246,2.340634,4.646526,1.54897,9.153899,6.952306,1.34804,6.951199,3.767446,9.330515,0.580092,0.22489,0.542266,0.264335,1.199178,3.970404,0.693012,3.849562,2.762591,5.277616,234,False,False
25,50,100,0.75,150,0.5,30,30,0,100.0,30,3.972996,0.660459,3.886543,2.807962,5.708758,3.480393,4.50466,1.024267,16.623695,0.647419,0.02573,0.652568,0.542063,0.676772,0.647419,0.02573,0.396858,0.151811,0.365061,0.141565,0.716016,4.513208,2.156169,4.131298,1.134537,9.424846,6.498195,1.298467,6.365404,3.984017,9.112955,0.610536,0.20277,0.567291,0.312019,1.120384,3.972996,0.660459,3.886543,2.807962,5.708758,235,False,False
26,50,100,0.75,150,0.9,30,29,1,96.666667,29,4.163328,0.969094,4.069449,2.82785,7.85551,3.65231,4.667829,1.01552,23.276904,0.636989,0.029947,0.645845,0.511189,0.659803,0.636519,0.030365,0.396598,0.170903,0.356171,0.200582,1.005746,4.435746,1.977971,4.113338,1.095605,9.733563,6.862533,1.870236,6.628663,3.638214,9.852838,0.638603,0.293776,0.57086,0.25618,1.621605,4.163328,0.969094,4.069449,2.82785,7.85551,236,False,False
13,50,100,0.45,50,0.5,30,30,0,100.0,30,4.236254,1.239174,4.066954,2.310472,7.725309,3.388129,4.793495,1.405366,29.251652,0.691149,0.0646,0.684134,0.571483,0.8866,0.691149,0.0646,0.436147,0.267288,0.355283,0.141565,1.193517,4.253214,2.290226,3.706402,0.915967,9.24518,6.402614,1.510402,6.206771,3.742765,9.977506,0.689457,0.314337,0.597408,0.326702,1.413964,4.236254,1.239174,4.066954,2.310472,7.725309,237,False,False
16,50,100,0.45,150,0.5,30,29,1,96.666667,29,4.238277,1.212305,4.071009,2.310472,7.725309,3.375465,4.890656,1.515192,28.603728,0.669671,0.029912,0.674627,0.573415,0.741644,0.669228,0.030341,0.43096,0.24791,0.357475,0.141565,1.193517,4.288968,2.111232,3.506288,1.420308,9.24518,6.535277,1.572853,6.262246,3.742765,9.977506,0.65789,0.288633,0.612574,0.326702,1.413964,4.238277,1.212305,4.071009,2.310472,7.725309,238,False,False
17,50,100,0.45,150,0.9,30,27,3,90.0,27,4.325379,1.306808,4.56844,2.407113,8.080795,3.220673,5.090728,1.870056,30.212572,0.658342,0.020777,0.659188,0.567262,0.691341,0.65723,0.021359,0.36231,0.165409,0.309205,0.141565,0.867105,5.035951,2.357375,5.0777,1.513105,9.769169,7.059419,1.65612,7.034882,4.191463,9.977506,0.607157,0.243829,0.612574,0.244326,1.267436,4.325379,1.306808,4.56844,2.407113,8.080795,239,False,False
4,50,100,0.25,50,0.5,30,28,2,93.333333,28,4.578722,0.919107,4.653746,2.927902,6.52086,3.87164,5.183946,1.312307,20.073449,0.661553,0.025806,0.668403,0.557312,0.687841,0.660657,0.026508,0.454239,0.201892,0.407173,0.141565,1.059068,3.92072,1.9015,3.445899,1.367628,9.24518,5.778423,1.677124,5.084184,3.819646,9.977506,0.841492,0.316149,0.798195,0.342319,1.377527,4.578722,0.919107,4.653746,2.927902,6.52086,240,False,False
7,50,100,0.25,150,0.5,30,28,2,93.333333,28,4.579458,0.919537,4.653746,2.927902,6.52086,3.87164,5.184038,1.312398,20.079606,0.661392,0.037337,0.666743,0.469832,0.6942,0.660858,0.038621,0.448318,0.205154,0.401017,0.141565,1.059068,3.979052,1.928482,3.372076,1.367628,9.24518,5.927572,1.805079,5.084184,3.819646,9.977506,0.825907,0.320507,0.774751,0.342319,1.377527,4.579458,0.919537,4.653746,2.927902,6.52086,241,False,False
5,50,100,0.25,50,0.9,30,29,1,96.666667,29,5.138978,2.021973,4.56844,2.927902,12.817831,3.978877,5.716862,1.737984,39.345819,0.655472,0.029955,0.663727,0.562136,0.712577,0.655316,0.030473,0.477909,0.218605,0.473742,0.190355,1.139756,4.383919,1.68646,4.328606,1.507227,9.987263,6.83703,1.825058,6.345692,3.602866,9.977506,0.681243,0.240312,0.641819,0.342319,1.295357,5.138978,2.021973,4.56844,2.927902,12.817831,242,False,False
8,50,100,0.25,150,0.9,30,27,3,90.0,27,5.149628,2.096028,4.470985,2.927902,12.817831,3.942445,5.756806,1.814362,40.70252,0.645784,0.041055,0.652794,0.515571,0.749433,0.643766,0.03432,0.456904,0.212039,0.422397,0.242182,1.139756,4.704146,2.020093,4.533436,2.123296,9.987263,6.770432,1.818629,6.278257,3.602866,9.977506,0.68147,0.24363,0.643895,0.342319,1.295357,5.149628,2.096028,4.470985,2.927902,12.817831,243,False,False
